"source_desc","crops","location","year","total","irrigated"
"SURVEY","BEANS, DRY EDIBLE, CHICKPEAS","16",2005,30500,200
"SURVEY","BEANS, DRY EDIBLE, CHICKPEAS","16035",2005,700,NA
"SURVEY","BEANS, DRY EDIBLE, CHICKPEAS","16057",2005,10200,NA
"SURVEY","BEANS, DRY EDIBLE, CHICKPEAS","16061",2005,2000,NA
"SURVEY","BEANS, DRY EDIBLE, CHICKPEAS","16069",2005,17300,NA
"SURVEY","BEANS, DRY EDIBLE, CHICKPEAS","16ag10",2005,30300,NA
"SURVEY","BEANS, DRY EDIBLE, CHICKPEAS","16ag98",2005,200,200
"SURVEY","BEANS, DRY EDIBLE, CHICKPEAS, LARGE","16",2005,27600,NA
"SURVEY","BEANS, DRY EDIBLE, CHICKPEAS, SMALL","16",2005,2900,NA
"SURVEY","BEANS, DRY EDIBLE, CRANBERRY","16",2005,700,NA
"SURVEY","BEANS, DRY EDIBLE, DARK, RED, KIDNEY","16",2005,1800,NA
"SURVEY","BEANS, DRY EDIBLE, GREAT NORTHERN","16",2005,2100,2100
"SURVEY","BEANS, DRY EDIBLE, GREAT NORTHERN","16031",2005,1200,1200
"SURVEY","BEANS, DRY EDIBLE, GREAT NORTHERN","16083",2005,700,700
"SURVEY","BEANS, DRY EDIBLE, GREAT NORTHERN","16ag80",2005,2000,2000
"SURVEY","BEANS, DRY EDIBLE, GREAT NORTHERN","16ag98",2005,100,100
"SURVEY","BEANS, DRY EDIBLE, LIGHT, RED, KIDNEY","16",2005,2000,NA
"SURVEY","BEANS, DRY EDIBLE, NAVY","16",2005,5500,NA
"SURVEY","BEANS, DRY EDIBLE, OTHER","16",2005,2400,NA
"SURVEY","BEANS, DRY EDIBLE, PINK","16",2005,12500,12500
"SURVEY","BEANS, DRY EDIBLE, PINK","16031",2005,1100,1100
"SURVEY","BEANS, DRY EDIBLE, PINK","16053",2005,3300,3300
"SURVEY","BEANS, DRY EDIBLE, PINK","16067",2005,1400,1400
"SURVEY","BEANS, DRY EDIBLE, PINK","16083",2005,5600,5600
"SURVEY","BEANS, DRY EDIBLE, PINK","16ag80",2005,11700,11700
"SURVEY","BEANS, DRY EDIBLE, PINK","16ag98",2005,800,800
"SURVEY","BEANS, DRY EDIBLE, PINTO","16",2005,29000,29000
"SURVEY","BEANS, DRY EDIBLE, PINTO","16027",2005,1700,1700
"SURVEY","BEANS, DRY EDIBLE, PINTO","16031",2005,2900,2900
"SURVEY","BEANS, DRY EDIBLE, PINTO","16039",2005,900,900
"SURVEY","BEANS, DRY EDIBLE, PINTO","16047",2005,1000,1000
"SURVEY","BEANS, DRY EDIBLE, PINTO","16053",2005,4700,4700
"SURVEY","BEANS, DRY EDIBLE, PINTO","16067",2005,1800,1800
"SURVEY","BEANS, DRY EDIBLE, PINTO","16073",2005,2000,2000
"SURVEY","BEANS, DRY EDIBLE, PINTO","16083",2005,13300,13300
"SURVEY","BEANS, DRY EDIBLE, PINTO","16ag70",2005,5100,5100
"SURVEY","BEANS, DRY EDIBLE, PINTO","16ag80",2005,23900,23900
"SURVEY","BEANS, DRY EDIBLE, RED, KIDNEY","16",2005,3800,3800
"SURVEY","BEANS, DRY EDIBLE, RED, KIDNEY","16027",2005,1900,1900
"SURVEY","BEANS, DRY EDIBLE, RED, KIDNEY","16075",2005,700,700
"SURVEY","BEANS, DRY EDIBLE, RED, KIDNEY","16ag70",2005,3500,3500
"SURVEY","BEANS, DRY EDIBLE, RED, KIDNEY","16ag98",2005,300,300
"SURVEY","BEANS, DRY EDIBLE, SMALL, RED","16",2005,8000,8000
"SURVEY","BEANS, DRY EDIBLE, SMALL, RED","16031",2005,1900,1900
"SURVEY","BEANS, DRY EDIBLE, SMALL, RED","16053",2005,2200,2200
"SURVEY","BEANS, DRY EDIBLE, SMALL, RED","16067",2005,900,900
"SURVEY","BEANS, DRY EDIBLE, SMALL, RED","16083",2005,2300,2300
"SURVEY","BEANS, DRY EDIBLE, SMALL, RED","16ag70",2005,600,600
"SURVEY","BEANS, DRY EDIBLE, SMALL, RED","16ag80",2005,7400,7400
"SURVEY","BEANS, DRY EDIBLE, SMALL, WHITE","16",2005,1100,NA
"SURVEY","CORN, GRAIN","16",2005,60000,NA
"SURVEY","CORN, GRAIN","16001",2005,1800,NA
"SURVEY","CORN, GRAIN","16019",2005,1200,NA
"SURVEY","CORN, GRAIN","16027",2005,13200,NA
"SURVEY","CORN, GRAIN","16031",2005,1800,NA
"SURVEY","CORN, GRAIN","16039",2005,2400,NA
"SURVEY","CORN, GRAIN","16041",2005,500,NA
"SURVEY","CORN, GRAIN","16045",2005,3500,NA
"SURVEY","CORN, GRAIN","16047",2005,5200,NA
"SURVEY","CORN, GRAIN","16053",2005,4500,NA
"SURVEY","CORN, GRAIN","16063",2005,800,NA
"SURVEY","CORN, GRAIN","16067",2005,1900,NA
"SURVEY","CORN, GRAIN","16073",2005,7100,NA
"SURVEY","CORN, GRAIN","16075",2005,4200,NA
"SURVEY","CORN, GRAIN","16083",2005,7000,NA
"SURVEY","CORN, GRAIN","16087",2005,1300,NA
"SURVEY","CORN, GRAIN","16ag10",2005,100,NA
"SURVEY","CORN, GRAIN","16ag70",2005,33500,NA
"SURVEY","CORN, GRAIN","16ag80",2005,21200,NA
"SURVEY","CORN, GRAIN","16ag90",2005,5200,NA
"SURVEY","CORN, SILAGE","16",2005,170000,NA
"SURVEY","CORN, SILAGE","16001",2005,7800,NA
"SURVEY","CORN, SILAGE","16019",2005,4600,NA
"SURVEY","CORN, SILAGE","16027",2005,14500,NA
"SURVEY","CORN, SILAGE","16031",2005,17600,NA
"SURVEY","CORN, SILAGE","16039",2005,4400,NA
"SURVEY","CORN, SILAGE","16041",2005,3000,NA
"SURVEY","CORN, SILAGE","16045",2005,1300,NA
"SURVEY","CORN, SILAGE","16047",2005,29600,NA
"SURVEY","CORN, SILAGE","16053",2005,25100,NA
"SURVEY","CORN, SILAGE","16063",2005,5600,NA
"SURVEY","CORN, SILAGE","16067",2005,4600,NA
"SURVEY","CORN, SILAGE","16073",2005,7700,NA
"SURVEY","CORN, SILAGE","16075",2005,3100,NA
"SURVEY","CORN, SILAGE","16083",2005,31100,NA
"SURVEY","CORN, SILAGE","16087",2005,500,NA
"SURVEY","CORN, SILAGE","16ag10",2005,300,NA
"SURVEY","CORN, SILAGE","16ag70",2005,39300,NA
"SURVEY","CORN, SILAGE","16ag80",2005,113900,NA
"SURVEY","CORN, SILAGE","16ag90",2005,16500,NA
"SURVEY","FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES","16",2005,4008000,NA
"SURVEY","HAY","16",2005,1370000,NA
"SURVEY","HAY & HAYLAGE","16",2005,1425000,NA
"SURVEY","HAY & HAYLAGE, ALFALFA","16",2005,1135000,NA
"SURVEY","HAY, (EXCL ALFALFA)","16",2005,270000,NA
"SURVEY","HAY, ALFALFA","16",2005,1100000,870000
"SURVEY","HAY, ALFALFA","16001",2005,26400,24300
"SURVEY","HAY, ALFALFA","16003",2005,9300,4800
"SURVEY","HAY, ALFALFA","16005",2005,22500,14700
"SURVEY","HAY, ALFALFA","16007",2005,25800,15000
"SURVEY","HAY, ALFALFA","16011",2005,58600,56100
"SURVEY","HAY, ALFALFA","16013",2005,18200,15900
"SURVEY","HAY, ALFALFA","16015",2005,1400,900
"SURVEY","HAY, ALFALFA","16017",2005,4900,NA
"SURVEY","HAY, ALFALFA","16019",2005,34600,26000
"SURVEY","HAY, ALFALFA","16021",2005,11900,NA
"SURVEY","HAY, ALFALFA","16023",2005,31000,NA
"SURVEY","HAY, ALFALFA","16025",2005,49700,10000
"SURVEY","HAY, ALFALFA","16027",2005,45200,44600
"SURVEY","HAY, ALFALFA","16029",2005,25700,17200
"SURVEY","HAY, ALFALFA","16031",2005,56800,56000
"SURVEY","HAY, ALFALFA","16033",2005,19600,17700
"SURVEY","HAY, ALFALFA","16035",2005,3000,NA
"SURVEY","HAY, ALFALFA","16037",2005,25200,NA
"SURVEY","HAY, ALFALFA","16039",2005,38900,32500
"SURVEY","HAY, ALFALFA","16041",2005,33900,24100
"SURVEY","HAY, ALFALFA","16043",2005,23700,14600
"SURVEY","HAY, ALFALFA","16045",2005,14300,12800
"SURVEY","HAY, ALFALFA","16047",2005,29500,28500
"SURVEY","HAY, ALFALFA","16049",2005,20200,500
"SURVEY","HAY, ALFALFA","16051",2005,85300,82000
"SURVEY","HAY, ALFALFA","16053",2005,42100,NA
"SURVEY","HAY, ALFALFA","16055",2005,4700,1700
"SURVEY","HAY, ALFALFA","16057",2005,5900,NA
"SURVEY","HAY, ALFALFA","16059",2005,22400,NA
"SURVEY","HAY, ALFALFA","16061",2005,6000,NA
"SURVEY","HAY, ALFALFA","16063",2005,20300,18900
"SURVEY","HAY, ALFALFA","16065",2005,19900,15900
"SURVEY","HAY, ALFALFA","16067",2005,27400,NA
"SURVEY","HAY, ALFALFA","16069",2005,5600,NA
"SURVEY","HAY, ALFALFA","16071",2005,33300,23000
"SURVEY","HAY, ALFALFA","16073",2005,47200,46700
"SURVEY","HAY, ALFALFA","16075",2005,12700,12200
"SURVEY","HAY, ALFALFA","16077",2005,12000,8600
"SURVEY","HAY, ALFALFA","16081",2005,17500,12700
"SURVEY","HAY, ALFALFA","16083",2005,68000,64000
"SURVEY","HAY, ALFALFA","16085",2005,3100,2400
"SURVEY","HAY, ALFALFA","16087",2005,35500,18800
"SURVEY","HAY, ALFALFA","16ag10",2005,63000,3000
"SURVEY","HAY, ALFALFA","16ag70",2005,234000,2e+05
"SURVEY","HAY, ALFALFA","16ag80",2005,312000,262000
"SURVEY","HAY, ALFALFA","16ag90",2005,491000,405000
"SURVEY","HAYLAGE","16",2005,80000,NA
"SURVEY","HAYLAGE, ALFALFA","16",2005,60000,NA
"SURVEY","HOPS","16",2005,3287,NA
"SURVEY","LENTILS","16",2005,63000,NA
"SURVEY","MINT, PEPPERMINT, OIL","16",2005,14000,NA
"SURVEY","MINT, SPEARMINT, OIL","16",2005,600,NA
"SURVEY","OATS","16",2005,20000,NA
"SURVEY","OATS","16001",2005,300,NA
"SURVEY","OATS","16005",2005,500,NA
"SURVEY","OATS","16007",2005,1500,NA
"SURVEY","OATS","16009",2005,600,NA
"SURVEY","OATS","16011",2005,600,NA
"SURVEY","OATS","16013",2005,300,NA
"SURVEY","OATS","16017",2005,400,NA
"SURVEY","OATS","16019",2005,200,NA
"SURVEY","OATS","16021",2005,400,NA
"SURVEY","OATS","16023",2005,600,NA
"SURVEY","OATS","16025",2005,400,NA
"SURVEY","OATS","16027",2005,1000,NA
"SURVEY","OATS","16029",2005,700,NA
"SURVEY","OATS","16031",2005,500,NA
"SURVEY","OATS","16033",2005,300,NA
"SURVEY","OATS","16035",2005,300,NA
"SURVEY","OATS","16037",2005,200,NA
"SURVEY","OATS","16039",2005,100,NA
"SURVEY","OATS","16041",2005,400,NA
"SURVEY","OATS","16043",2005,500,NA
"SURVEY","OATS","16045",2005,400,NA
"SURVEY","OATS","16047",2005,300,NA
"SURVEY","OATS","16049",2005,1400,NA
"SURVEY","OATS","16051",2005,500,NA
"SURVEY","OATS","16053",2005,100,NA
"SURVEY","OATS","16055",2005,500,NA
"SURVEY","OATS","16057",2005,700,NA
"SURVEY","OATS","16059",2005,100,NA
"SURVEY","OATS","16061",2005,1400,NA
"SURVEY","OATS","16063",2005,600,NA
"SURVEY","OATS","16065",2005,200,NA
"SURVEY","OATS","16067",2005,400,NA
"SURVEY","OATS","16069",2005,300,NA
"SURVEY","OATS","16071",2005,500,NA
"SURVEY","OATS","16073",2005,700,NA
"SURVEY","OATS","16075",2005,100,NA
"SURVEY","OATS","16083",2005,400,NA
"SURVEY","OATS","16085",2005,800,NA
"SURVEY","OATS","16087",2005,200,NA
"SURVEY","OATS","16ag10",2005,6000,NA
"SURVEY","OATS","16ag70",2005,4000,NA
"SURVEY","OATS","16ag80",2005,3000,NA
"SURVEY","OATS","16ag90",2005,7000,NA
"SURVEY","ONIONS, DRY, SUMMER, STORAGE","16",2005,9500,NA
"SURVEY","PEAS, AUSTRIAN WINTER","16",2005,8000,NA
"SURVEY","PEAS, DRY EDIBLE","16",2005,46000,NA
"SURVEY","POTATOES","16",2005,323000,NA
"SURVEY","POTATOES","16001",2005,500,NA
"SURVEY","POTATOES","16005",2005,3500,NA
"SURVEY","POTATOES","16011",2005,52200,NA
"SURVEY","POTATOES","16013",2005,1200,NA
"SURVEY","POTATOES","16019",2005,26600,NA
"SURVEY","POTATOES","16023",2005,700,NA
"SURVEY","POTATOES","16027",2005,7600,NA
"SURVEY","POTATOES","16029",2005,6900,NA
"SURVEY","POTATOES","16031",2005,30000,NA
"SURVEY","POTATOES","16039",2005,8700,NA
"SURVEY","POTATOES","16043",2005,26800,NA
"SURVEY","POTATOES","16047",2005,6300,NA
"SURVEY","POTATOES","16051",2005,24300,NA
"SURVEY","POTATOES","16053",2005,9800,NA
"SURVEY","POTATOES","16063",2005,1800,NA
"SURVEY","POTATOES","16065",2005,29000,NA
"SURVEY","POTATOES","16067",2005,21100,NA
"SURVEY","POTATOES","16073",2005,2700,NA
"SURVEY","POTATOES","16075",2005,1300,NA
"SURVEY","POTATOES","16077",2005,40200,NA
"SURVEY","POTATOES","16081",2005,6300,NA
"SURVEY","POTATOES","16083",2005,11200,NA
"SURVEY","POTATOES","16ag10",2005,200,NA
"SURVEY","POTATOES","16ag70",2005,21000,NA
"SURVEY","POTATOES","16ag80",2005,81400,NA
"SURVEY","POTATOES","16ag90",2005,220400,NA
"SURVEY","POTATOES, FALL","16",2005,323000,NA
"SURVEY","SUGARBEETS","16",2005,167000,NA
"SURVEY","SUGARBEETS","16001",2005,2800,NA
"SURVEY","SUGARBEETS","16011",2005,18800,NA
"SURVEY","SUGARBEETS","16027",2005,9900,NA
"SURVEY","SUGARBEETS","16031",2005,30500,NA
"SURVEY","SUGARBEETS","16039",2005,7600,NA
"SURVEY","SUGARBEETS","16047",2005,2000,NA
"SURVEY","SUGARBEETS","16053",2005,13900,NA
"SURVEY","SUGARBEETS","16063",2005,7800,NA
"SURVEY","SUGARBEETS","16067",2005,42400,NA
"SURVEY","SUGARBEETS","16073",2005,4800,NA
"SURVEY","SUGARBEETS","16075",2005,1300,NA
"SURVEY","SUGARBEETS","16077",2005,13200,NA
"SURVEY","SUGARBEETS","16083",2005,10400,NA
"SURVEY","SUGARBEETS","16087",2005,1400,NA
"SURVEY","SUGARBEETS","16ag70",2005,28000,NA
"SURVEY","SUGARBEETS","16ag80",2005,107000,NA
"SURVEY","SUGARBEETS","16ag90",2005,32000,NA
"SURVEY","VEGETABLE TOTALS, 34 MAJOR, VARIES BY SEASON, FRESH MARKET","16",2005,9500,NA
"SURVEY","WHEAT","16",2005,1200000,580500
"SURVEY","WHEAT","16001",2005,6500,NA
"SURVEY","WHEAT","16005",2005,30300,10800
"SURVEY","WHEAT","16007",2005,8100,1900
"SURVEY","WHEAT","16009",2005,34200,NA
"SURVEY","WHEAT","16011",2005,122200,120000
"SURVEY","WHEAT","16019",2005,46500,23500
"SURVEY","WHEAT","16021",2005,19800,NA
"SURVEY","WHEAT","16023",2005,5500,5500
"SURVEY","WHEAT","16027",2005,25000,NA
"SURVEY","WHEAT","16029",2005,36200,16300
"SURVEY","WHEAT","16031",2005,85700,71900
"SURVEY","WHEAT","16033",2005,4500,4500
"SURVEY","WHEAT","16035",2005,9900,NA
"SURVEY","WHEAT","16039",2005,12400,12300
"SURVEY","WHEAT","16041",2005,18700,7300
"SURVEY","WHEAT","16043",2005,33700,23700
"SURVEY","WHEAT","16045",2005,2400,NA
"SURVEY","WHEAT","16047",2005,7300,7300
"SURVEY","WHEAT","16049",2005,70700,NA
"SURVEY","WHEAT","16051",2005,31300,31300
"SURVEY","WHEAT","16053",2005,12700,12700
"SURVEY","WHEAT","16055",2005,13400,1500
"SURVEY","WHEAT","16057",2005,95000,NA
"SURVEY","WHEAT","16061",2005,81700,NA
"SURVEY","WHEAT","16063",2005,7000,6500
"SURVEY","WHEAT","16065",2005,34100,31500
"SURVEY","WHEAT","16067",2005,35200,34400
"SURVEY","WHEAT","16069",2005,95300,NA
"SURVEY","WHEAT","16071",2005,33000,5000
"SURVEY","WHEAT","16073",2005,8200,5500
"SURVEY","WHEAT","16075",2005,6700,5900
"SURVEY","WHEAT","16077",2005,106000,60300
"SURVEY","WHEAT","16081",2005,6000,2100
"SURVEY","WHEAT","16083",2005,43200,36900
"SURVEY","WHEAT","16087",2005,7700,6100
"SURVEY","WHEAT","16ag10",2005,420000,1500
"SURVEY","WHEAT","16ag70",2005,69000,63500
"SURVEY","WHEAT","16ag80",2005,193000,169900
"SURVEY","WHEAT","16ag90",2005,518000,345600
"SURVEY","WHEAT, SPRING, (EXCL DURUM)","16",2005,450000,268000
"SURVEY","WHEAT, SPRING, (EXCL DURUM)","16001",2005,2200,NA
"SURVEY","WHEAT, SPRING, (EXCL DURUM)","16007",2005,6300,1300
"SURVEY","WHEAT, SPRING, (EXCL DURUM)","16009",2005,9700,NA
"SURVEY","WHEAT, SPRING, (EXCL DURUM)","16011",2005,42500,41200
"SURVEY","WHEAT, SPRING, (EXCL DURUM)","16019",2005,29000,16000
"SURVEY","WHEAT, SPRING, (EXCL DURUM)","16021",2005,8800,NA
"SURVEY","WHEAT, SPRING, (EXCL DURUM)","16023",2005,4700,4700
"SURVEY","WHEAT, SPRING, (EXCL DURUM)","16027",2005,6500,NA
"SURVEY","WHEAT, SPRING, (EXCL DURUM)","16029",2005,13000,NA
"SURVEY","WHEAT, SPRING, (EXCL DURUM)","16031",2005,22500,22200
"SURVEY","WHEAT, SPRING, (EXCL DURUM)","16033",2005,3800,3800
"SURVEY","WHEAT, SPRING, (EXCL DURUM)","16035",2005,2900,NA
"SURVEY","WHEAT, SPRING, (EXCL DURUM)","16039",2005,5400,NA
"SURVEY","WHEAT, SPRING, (EXCL DURUM)","16041",2005,1700,1300
"SURVEY","WHEAT, SPRING, (EXCL DURUM)","16043",2005,31000,21200
"SURVEY","WHEAT, SPRING, (EXCL DURUM)","16045",2005,500,NA
"SURVEY","WHEAT, SPRING, (EXCL DURUM)","16047",2005,1600,1600
"SURVEY","WHEAT, SPRING, (EXCL DURUM)","16049",2005,24700,NA
"SURVEY","WHEAT, SPRING, (EXCL DURUM)","16051",2005,26500,26500
"SURVEY","WHEAT, SPRING, (EXCL DURUM)","16053",2005,5000,5000
"SURVEY","WHEAT, SPRING, (EXCL DURUM)","16055",2005,2900,1000
"SURVEY","WHEAT, SPRING, (EXCL DURUM)","16057",2005,24500,NA
"SURVEY","WHEAT, SPRING, (EXCL DURUM)","16061",2005,18200,NA
"SURVEY","WHEAT, SPRING, (EXCL DURUM)","16065",2005,29500,27500
"SURVEY","WHEAT, SPRING, (EXCL DURUM)","16067",2005,25200,24900
"SURVEY","WHEAT, SPRING, (EXCL DURUM)","16069",2005,18300,NA
"SURVEY","WHEAT, SPRING, (EXCL DURUM)","16071",2005,10000,3000
"SURVEY","WHEAT, SPRING, (EXCL DURUM)","16073",2005,2700,NA
"SURVEY","WHEAT, SPRING, (EXCL DURUM)","16075",2005,2100,2100
"SURVEY","WHEAT, SPRING, (EXCL DURUM)","16077",2005,37000,26000
"SURVEY","WHEAT, SPRING, (EXCL DURUM)","16081",2005,3600,900
"SURVEY","WHEAT, SPRING, (EXCL DURUM)","16087",2005,2600,2000
"SURVEY","WHEAT, SPRING, (EXCL DURUM)","16ag10",2005,110000,1000
"SURVEY","WHEAT, SPRING, (EXCL DURUM)","16ag70",2005,22000,20500
"SURVEY","WHEAT, SPRING, (EXCL DURUM)","16ag80",2005,68000,61000
"SURVEY","WHEAT, SPRING, (EXCL DURUM)","16ag90",2005,250000,185500
"SURVEY","WHEAT, SPRING, DURUM","16",2005,20000,17500
"SURVEY","WHEAT, SPRING, DURUM","16011",2005,2700,2700
"SURVEY","WHEAT, SPRING, DURUM","16029",2005,1200,NA
"SURVEY","WHEAT, SPRING, DURUM","16031",2005,2200,2200
"SURVEY","WHEAT, SPRING, DURUM","16043",2005,2000,NA
"SURVEY","WHEAT, SPRING, DURUM","16051",2005,2000,2000
"SURVEY","WHEAT, SPRING, DURUM","16065",2005,1800,1800
"SURVEY","WHEAT, SPRING, DURUM","16067",2005,600,600
"SURVEY","WHEAT, SPRING, DURUM","16077",2005,4000,4000
"SURVEY","WHEAT, SPRING, DURUM","16ag80",2005,4000,3900
"SURVEY","WHEAT, SPRING, DURUM","16ag90",2005,16000,13600
"SURVEY","WHEAT, WINTER","16",2005,730000,295000
"SURVEY","WHEAT, WINTER","16001",2005,4300,NA
"SURVEY","WHEAT, WINTER","16005",2005,20500,6500
"SURVEY","WHEAT, WINTER","16007",2005,1800,600
"SURVEY","WHEAT, WINTER","16009",2005,24500,NA
"SURVEY","WHEAT, WINTER","16011",2005,77000,76100
"SURVEY","WHEAT, WINTER","16021",2005,11000,NA
"SURVEY","WHEAT, WINTER","16023",2005,800,800
"SURVEY","WHEAT, WINTER","16027",2005,18500,NA
"SURVEY","WHEAT, WINTER","16029",2005,22000,9300
"SURVEY","WHEAT, WINTER","16031",2005,61000,47500
"SURVEY","WHEAT, WINTER","16033",2005,700,700
"SURVEY","WHEAT, WINTER","16035",2005,7000,NA
"SURVEY","WHEAT, WINTER","16039",2005,7000,NA
"SURVEY","WHEAT, WINTER","16041",2005,17000,6000
"SURVEY","WHEAT, WINTER","16043",2005,700,NA
"SURVEY","WHEAT, WINTER","16045",2005,1900,1900
"SURVEY","WHEAT, WINTER","16047",2005,5700,5700
"SURVEY","WHEAT, WINTER","16049",2005,46000,NA
"SURVEY","WHEAT, WINTER","16051",2005,2800,2800
"SURVEY","WHEAT, WINTER","16053",2005,7700,7700
"SURVEY","WHEAT, WINTER","16055",2005,10500,500
"SURVEY","WHEAT, WINTER","16057",2005,70500,NA
"SURVEY","WHEAT, WINTER","16061",2005,63500,NA
"SURVEY","WHEAT, WINTER","16063",2005,3500,3500
"SURVEY","WHEAT, WINTER","16065",2005,2800,2200
"SURVEY","WHEAT, WINTER","16067",2005,9400,8900
"SURVEY","WHEAT, WINTER","16069",2005,77000,NA
"SURVEY","WHEAT, WINTER","16071",2005,23000,2000
"SURVEY","WHEAT, WINTER","16073",2005,5500,NA
"SURVEY","WHEAT, WINTER","16075",2005,4600,3800
"SURVEY","WHEAT, WINTER","16077",2005,65000,30300
"SURVEY","WHEAT, WINTER","16081",2005,2400,1200
"SURVEY","WHEAT, WINTER","16083",2005,33000,31600
"SURVEY","WHEAT, WINTER","16087",2005,5100,4100
"SURVEY","WHEAT, WINTER","16ag10",2005,310000,500
"SURVEY","WHEAT, WINTER","16ag70",2005,47000,43000
"SURVEY","WHEAT, WINTER","16ag80",2005,121000,105000
"SURVEY","WHEAT, WINTER","16ag90",2005,252000,146500
"SURVEY","BARLEY","30",2005,7e+05,209000
"SURVEY","BARLEY","30001",2005,1800,1800
"SURVEY","BARLEY","30003",2005,9800,5300
"SURVEY","BARLEY","30005",2005,15700,5300
"SURVEY","BARLEY","30007",2005,6000,3500
"SURVEY","BARLEY","30009",2005,7300,6500
"SURVEY","BARLEY","30011",2005,1700,NA
"SURVEY","BARLEY","30013",2005,34000,10700
"SURVEY","BARLEY","30015",2005,34000,NA
"SURVEY","BARLEY","30017",2005,2500,1000
"SURVEY","BARLEY","30021",2005,14700,1700
"SURVEY","BARLEY","30025",2005,2100,NA
"SURVEY","BARLEY","30027",2005,25000,NA
"SURVEY","BARLEY","30029",2005,4700,1500
"SURVEY","BARLEY","30031",2005,25500,8800
"SURVEY","BARLEY","30033",2005,4400,NA
"SURVEY","BARLEY","30035",2005,93000,12000
"SURVEY","BARLEY","30039",2005,500,500
"SURVEY","BARLEY","30041",2005,11000,NA
"SURVEY","BARLEY","30045",2005,12000,NA
"SURVEY","BARLEY","30047",2005,1900,1700
"SURVEY","BARLEY","30049",2005,10500,7100
"SURVEY","BARLEY","30051",2005,18800,2200
"SURVEY","BARLEY","30055",2005,8800,NA
"SURVEY","BARLEY","30057",2005,1600,1300
"SURVEY","BARLEY","30059",2005,5800,3300
"SURVEY","BARLEY","30065",2005,3000,NA
"SURVEY","BARLEY","30067",2005,3500,2300
"SURVEY","BARLEY","30071",2005,10500,NA
"SURVEY","BARLEY","30073",2005,1e+05,39000
"SURVEY","BARLEY","30075",2005,4200,NA
"SURVEY","BARLEY","30077",2005,1200,800
"SURVEY","BARLEY","30079",2005,1400,300
"SURVEY","BARLEY","30081",2005,300,300
"SURVEY","BARLEY","30083",2005,26800,10400
"SURVEY","BARLEY","30085",2005,2500,1800
"SURVEY","BARLEY","30087",2005,2200,1600
"SURVEY","BARLEY","30089",2005,200,NA
"SURVEY","BARLEY","30095",2005,10300,900
"SURVEY","BARLEY","30097",2005,900,400
"SURVEY","BARLEY","30099",2005,84000,54500
"SURVEY","BARLEY","30101",2005,46000,NA
"SURVEY","BARLEY","30103",2005,2800,2500
"SURVEY","BARLEY","30105",2005,5300,NA
"SURVEY","BARLEY","30107",2005,13500,NA
"SURVEY","BARLEY","30109",2005,900,NA
"SURVEY","BARLEY","30111",2005,18400,13100
"SURVEY","BARLEY","30ag10",2005,9000,5000
"SURVEY","BARLEY","30ag20",2005,413000,115000
"SURVEY","BARLEY","30ag30",2005,67000,16000
"SURVEY","BARLEY","30ag50",2005,114000,27000
"SURVEY","BARLEY","30ag70",2005,29000,12000
"SURVEY","BARLEY","30ag80",2005,53000,31000
"SURVEY","BARLEY","30ag90",2005,15000,3000
"SURVEY","BEANS, DRY EDIBLE","30",2005,14100,14100
"SURVEY","BEANS, DRY EDIBLE","30007",2005,1700,1700
"SURVEY","BEANS, DRY EDIBLE","30009",2005,2600,2600
"SURVEY","BEANS, DRY EDIBLE","30017",2005,700,700
"SURVEY","BEANS, DRY EDIBLE","30021",2005,1600,1600
"SURVEY","BEANS, DRY EDIBLE","30079",2005,900,900
"SURVEY","BEANS, DRY EDIBLE","30085",2005,1200,1200
"SURVEY","BEANS, DRY EDIBLE","30091",2005,1100,1100
"SURVEY","BEANS, DRY EDIBLE","30105",2005,1300,1300
"SURVEY","BEANS, DRY EDIBLE","30111",2005,1300,1300
"SURVEY","BEANS, DRY EDIBLE","30ag30",2005,5800,5800
"SURVEY","BEANS, DRY EDIBLE","30ag50",2005,1700,1700
"SURVEY","BEANS, DRY EDIBLE","30ag80",2005,4500,4500
"SURVEY","BEANS, DRY EDIBLE","30ag90",2005,1900,1900
"SURVEY","BEANS, DRY EDIBLE","30ag98",2005,200,200
"SURVEY","BEANS, DRY EDIBLE, CHICKPEAS","30",2005,4100,NA
"SURVEY","BEANS, DRY EDIBLE, CHICKPEAS","30091",2005,900,NA
"SURVEY","BEANS, DRY EDIBLE, CHICKPEAS","30105",2005,1200,NA
"SURVEY","BEANS, DRY EDIBLE, CHICKPEAS","30ag30",2005,3900,NA
"SURVEY","BEANS, DRY EDIBLE, CHICKPEAS","30ag98",2005,200,NA
"SURVEY","BEANS, DRY EDIBLE, CHICKPEAS, LARGE","30",2005,2800,NA
"SURVEY","BEANS, DRY EDIBLE, CHICKPEAS, SMALL","30",2005,1300,NA
"SURVEY","BEANS, DRY EDIBLE, PINTO","30",2005,10000,NA
"SURVEY","BEANS, DRY EDIBLE, PINTO","30007",2005,1700,NA
"SURVEY","BEANS, DRY EDIBLE, PINTO","30009",2005,2600,NA
"SURVEY","BEANS, DRY EDIBLE, PINTO","30017",2005,700,NA
"SURVEY","BEANS, DRY EDIBLE, PINTO","30021",2005,1600,NA
"SURVEY","BEANS, DRY EDIBLE, PINTO","30079",2005,900,NA
"SURVEY","BEANS, DRY EDIBLE, PINTO","30111",2005,1300,NA
"SURVEY","BEANS, DRY EDIBLE, PINTO","30ag30",2005,1900,NA
