commodity,location,year,irrigated,non_irr,total
POTATOES,cmz47,2012,0.00,4918.21,4918.21
PUMPKINS,cmz47,2012,17.08,0.00,17.08
RADISHES,cmz47,2012,0.72,0.00,0.72
RAPESEED,cmz47,2012,344.47,0.00,344.47
RASPBERRIES,cmz47,2012,17.85,0.00,17.85
SAFFLOWER,cmz47,2012,17.22,0.00,17.22
SOD,cmz47,2012,238.38,0.00,238.38
SQUASH,cmz47,2012,132.83,0.00,132.83
STRAWBERRIES,cmz47,2012,42.63,0.00,42.63
SUNFLOWER,cmz47,2012,0.00,140.40,140.40
SWEET CORN,cmz47,2012,2835.46,0.00,2835.46
TOMATOES,cmz47,2012,28.85,0.00,28.85
TRITICALE,cmz47,2012,139.23,436.92,576.15
"VEGETABLES, OTHER",cmz47,2012,24.98,0.00,24.98
VEGETABLE TOTALS,cmz47,2012,14736.92,0.00,14736.92
WHEAT,cmz47,2012,11224.95,280300.71,291525.66
ASPARAGUS,cmz49,2012,1975.63,0.00,1975.63
BARLEY,cmz49,2012,1248.71,3653.67,4902.38
BEANS,cmz49,2012,0.00,1488.32,1488.32
BEETS,cmz49,2012,2.26,0.00,2.26
BLACKBERRIES,cmz49,2012,2.00,0.00,2.00
BLUEBERRIES,cmz49,2012,1313.81,0.00,1313.81
BROCCOLI,cmz49,2012,0.25,0.00,0.25
BUCKWHEAT,cmz49,2012,1388.16,632.40,2020.56
CABBAGE,cmz49,2012,3.71,0.00,3.71
CANOLA,cmz49,2012,2510.73,1891.56,4402.29
CARROTS,cmz49,2012,1197.33,0.00,1197.33
CORN,cmz49,2012,95351.96,486.61,95838.57
CUCUMBERS,cmz49,2012,50.29,0.00,50.29
CURRANTS,cmz49,2012,0.67,0.00,0.67
EGGPLANT,cmz49,2012,1.86,0.00,1.86
EMMER & SPELT,cmz49,2012,0.00,8.22,8.22
"FIELD CROPS, OTHER",cmz49,2012,606.96,773.47,1380.43
GARLIC,cmz49,2012,2.62,0.00,2.62
GRASSES & LEGUMES TOTALS,cmz49,2012,13784.05,0.00,13784.05
GREENS,cmz49,2012,0.61,0.00,0.61
HAY,cmz49,2012,114991.21,18056.77,133047.98
HAY & HAYLAGE,cmz49,2012,95879.41,5144.50,101023.91
HAYLAGE,cmz49,2012,1727.89,7036.87,8764.76
HERBS,cmz49,2012,0.00,1.75,1.75
HOPS,cmz49,2012,4058.00,0.00,4058.00
LETTUCE,cmz49,2012,5.53,0.00,5.53
MELONS,cmz49,2012,283.40,0.00,283.40
MINT,cmz49,2012,0.00,9381.55,9381.55
OATS,cmz49,2012,0.00,9.94,9.94
ONIONS,cmz49,2012,15154.08,0.00,15154.08
PEAS,cmz49,2012,2782.47,3286.29,6068.76
PEPPERS,cmz49,2012,132.04,0.00,132.04
POTATOES,cmz49,2012,0.00,91220.66,91220.66
PUMPKINS,cmz49,2012,54.94,0.00,54.94
RADISHES,cmz49,2012,0.66,0.00,0.66
RAPESEED,cmz49,2012,32.50,0.00,32.50
RASPBERRIES,cmz49,2012,31.65,0.00,31.65
RHUBARB,cmz49,2012,0.25,0.00,0.25
SAFFLOWER,cmz49,2012,10.66,0.00,10.66
SPINACH,cmz49,2012,3.00,0.00,3.00
SQUASH,cmz49,2012,144.28,0.00,144.28
STRAWBERRIES,cmz49,2012,5.23,0.00,5.23
SUNFLOWER,cmz49,2012,633.08,252.96,886.04
SWEET CORN,cmz49,2012,50116.85,0.00,50116.85
TOMATOES,cmz49,2012,55.74,0.00,55.74
TRITICALE,cmz49,2012,8.19,749.32,757.51
"VEGETABLES, OTHER",cmz49,2012,50.18,0.00,50.18
VEGETABLE TOTALS,cmz49,2012,193240.60,0.00,193240.60
WHEAT,cmz49,2012,28275.04,117052.60,145327.64
ASPARAGUS,cmz50,2012,1189.11,0.00,1189.11
BARLEY,cmz50,2012,2287.67,84780.54,87068.21
BEANS,cmz50,2012,0.00,677.18,677.18
BEETS,cmz50,2012,3.05,0.00,3.05
BLACKBERRIES,cmz50,2012,4.58,0.00,4.58
BLUEBERRIES,cmz50,2012,658.27,0.00,658.27
BROCCOLI,cmz50,2012,0.63,0.00,0.63
BUCKWHEAT,cmz50,2012,592.84,297.60,890.44
CABBAGE,cmz50,2012,13.31,0.00,13.31
CANOLA,cmz50,2012,1923.09,7723.54,9646.63
CARROTS,cmz50,2012,569.70,0.00,569.70
CORN,cmz50,2012,70805.67,1139.03,71944.70
CUCUMBERS,cmz50,2012,59.53,0.00,59.53
CURRANTS,cmz50,2012,0.33,0.00,0.33
EGGPLANT,cmz50,2012,2.79,0.00,2.79
EMMER & SPELT,cmz50,2012,0.00,591.84,591.84
"FIELD CROPS, OTHER",cmz50,2012,236.04,1518.88,1754.92
GARLIC,cmz50,2012,6.18,0.00,6.18
GRASSES & LEGUMES TOTALS,cmz50,2012,20410.28,0.00,20410.28
GREENS,cmz50,2012,1.34,0.00,1.34
HAY,cmz50,2012,95763.95,56624.78,152388.73
HAY & HAYLAGE,cmz50,2012,123127.13,53682.42,176809.55
HAYLAGE,cmz50,2012,1362.73,7112.89,8475.62
HERBS,cmz50,2012,0.00,4.75,4.75
HOPS,cmz50,2012,4707.28,0.00,4707.28
LENTILS,cmz50,2012,0.00,15060.12,15060.12
LETTUCE,cmz50,2012,15.75,0.00,15.75
MELONS,cmz50,2012,380.96,0.00,380.96
MINT,cmz50,2012,0.00,7176.43,7176.43
MUSTARD,cmz50,2012,675.37,0.00,675.37
OATS,cmz50,2012,2.38,442.24,444.62
ONIONS,cmz50,2012,10460.38,0.00,10460.38
PEAS,cmz50,2012,3337.89,22867.46,26205.35
PEPPERS,cmz50,2012,156.43,0.00,156.43
POTATOES,cmz50,2012,0.00,66351.77,66351.77
PUMPKINS,cmz50,2012,110.86,0.00,110.86
RADISHES,cmz50,2012,4.56,0.00,4.56
RAPESEED,cmz50,2012,165.80,0.00,165.80
RASPBERRIES,cmz50,2012,45.60,0.00,45.60
RHUBARB,cmz50,2012,0.29,0.00,0.29
SAFFLOWER,cmz50,2012,28.70,0.00,28.70
SOD,cmz50,2012,0.33,0.00,0.33
SPINACH,cmz50,2012,3.48,0.00,3.48
SQUASH,cmz50,2012,167.27,0.00,167.27
STRAWBERRIES,cmz50,2012,4.09,0.00,4.09
SUNFLOWER,cmz50,2012,297.92,119.04,416.96
SWEET CORN,cmz50,2012,35436.82,0.00,35436.82
TOMATOES,cmz50,2012,74.82,0.00,74.82
TRITICALE,cmz50,2012,589.68,893.96,1483.64
"VEGETABLES, OTHER",cmz50,2012,63.97,0.00,63.97
VEGETABLE TOTALS,cmz50,2012,139219.47,0.00,139219.47
WHEAT,cmz50,2012,56806.67,270065.30,326871.97
ASPARAGUS,cmz51,2012,889.02,0.00,889.02
BARLEY,cmz51,2012,3600.49,3561.57,7162.06
BEANS,cmz51,2012,0.00,82.36,82.36
BEETS,cmz51,2012,5.01,0.00,5.01
BLACKBERRIES,cmz51,2012,1.38,0.00,1.38
BLUEBERRIES,cmz51,2012,83.69,0.00,83.69
BOYSENBERRIES,cmz51,2012,0.58,0.00,0.58
BROCCOLI,cmz51,2012,0.93,0.00,0.93
CABBAGE,cmz51,2012,7.25,0.00,7.25
CANOLA,cmz51,2012,0.00,122.20,122.20
CARROTS,cmz51,2012,8.77,0.00,8.77
CORN,cmz51,2012,21763.14,0.00,21763.14
CUCUMBERS,cmz51,2012,83.77,0.00,83.77
EGGPLANT,cmz51,2012,3.22,0.00,3.22
"FIELD CROPS, OTHER",cmz51,2012,0.00,139.20,139.20
GARLIC,cmz51,2012,74.71,0.00,74.71
GRASSES & LEGUMES TOTALS,cmz51,2012,1800.39,0.00,1800.39
GREENS,cmz51,2012,1.21,0.00,1.21
HAY,cmz51,2012,60563.67,26083.43,86647.10
HAY & HAYLAGE,cmz51,2012,103519.51,20162.87,123682.38
HAYLAGE,cmz51,2012,436.21,7891.22,8327.43
HERBS,cmz51,2012,0.00,7.27,7.27
HOPS,cmz51,2012,7466.72,0.00,7466.72
LETTUCE,cmz51,2012,24.72,0.00,24.72
MELONS,cmz51,2012,33.06,0.00,33.06
MINT,cmz51,2012,92.48,3683.62,3776.10
OATS,cmz51,2012,327.45,920.20,1247.65
ONIONS,cmz51,2012,14.75,0.00,14.75
PEAS,cmz51,2012,244.94,0.00,244.94
PEPPERS,cmz51,2012,245.70,0.00,245.70
POTATOES,cmz51,2012,0.00,3680.67,3680.67
PUMPKINS,cmz51,2012,54.77,0.00,54.77
RASPBERRIES,cmz51,2012,57.37,0.00,57.37
RHUBARB,cmz51,2012,0.46,0.00,0.46
SHORT TERM WOODY CROPS,cmz51,2012,2.03,0.00,2.03
SPINACH,cmz51,2012,5.52,0.00,5.52
SQUASH,cmz51,2012,262.68,0.00,262.68
STRAWBERRIES,cmz51,2012,3.58,0.00,3.58
SWEET CORN,cmz51,2012,1672.29,0.00,1672.29
TOMATOES,cmz51,2012,82.26,0.00,82.26
"VEGETABLES, OTHER",cmz51,2012,28.98,0.00,28.98
VEGETABLE TOTALS,cmz51,2012,7867.77,0.00,7867.77
WHEAT,cmz51,2012,6814.43,29829.63,36644.06
ASPARAGUS,cmz52,2012,27.11,0.00,27.11
BARLEY,cmz52,2012,3449.16,4780.04,8229.20
BEANS,cmz52,2012,0.00,4194.20,4194.20
BEETS,cmz52,2012,131.81,0.00,131.81
"BERRIES, OTHER",cmz52,2012,0.31,0.00,0.31
BLACKBERRIES,cmz52,2012,1646.19,0.00,1646.19
BLUEBERRIES,cmz52,2012,5358.63,0.00,5358.63
BOYSENBERRIES,cmz52,2012,10.37,0.00,10.37
BROCCOLI,cmz52,2012,467.81,0.00,467.81
BRUSSELS SPROUTS,cmz52,2012,1.02,0.00,1.02
BUCKWHEAT,cmz52,2012,0.00,64.00,64.00
CABBAGE,cmz52,2012,215.59,0.00,215.59
CARROTS,cmz52,2012,111.58,0.00,111.58
CAULIFLOWER,cmz52,2012,517.81,0.00,517.81
CORN,cmz52,2012,5100.68,20421.06,25521.74
CUCUMBERS,cmz52,2012,618.59,0.00,618.59
CURRANTS,cmz52,2012,4.17,0.00,4.17
EGGPLANT,cmz52,2012,1.18,0.00,1.18
"FIELD CROPS, OTHER",cmz52,2012,0.00,904.32,904.32
FLAXSEED,cmz52,2012,0.00,264.50,264.50
GARLIC,cmz52,2012,250.02,0.00,250.02
GINSENG,cmz52,2012,1.02,0.00,1.02
GRASSES & LEGUMES TOTALS,cmz52,2012,62651.25,0.00,62651.25
GREENS,cmz52,2012,50.23,0.00,50.23
HAY,cmz52,2012,21498.88,43806.22,65305.10
HAY & HAYLAGE,cmz52,2012,53199.95,118513.76,171713.71
HAYLAGE,cmz52,2012,11384.39,30160.48,41544.87
HERBS,cmz52,2012,0.00,85.34,85.34
HOPS,cmz52,2012,1496.95,0.00,1496.95
LENTILS,cmz52,2012,0.00,48.88,48.88
LETTUCE,cmz52,2012,280.81,0.00,280.81
LOGANBERRIES,cmz52,2012,2.14,0.00,2.14
MELONS,cmz52,2012,34.03,0.00,34.03
MINT,cmz52,2012,43.35,2628.94,2672.29
MUSTARD,cmz52,2012,9.45,0.00,9.45
OATS,cmz52,2012,263.38,2063.87,2327.25
ONIONS,cmz52,2012,106.01,0.00,106.01
PEAS,cmz52,2012,109.05,26.17,135.22
PEPPERS,cmz52,2012,29.08,0.00,29.08
POTATOES,cmz52,2012,0.00,13201.43,13201.43
PUMPKINS,cmz52,2012,1486.04,0.00,1486.04
RADISHES,cmz52,2012,184.99,0.00,184.99
RASPBERRIES,cmz52,2012,7156.74,0.00,7156.74
RHUBARB,cmz52,2012,301.22,0.00,301.22
RYE,cmz52,2012,58.10,0.00,58.10
SHORT TERM WOODY CROPS,cmz52,2012,112.61,0.00,112.61
SOD,cmz52,2012,260.75,0.00,260.75
SPINACH,cmz52,2012,81.91,0.00,81.91
SQUASH,cmz52,2012,788.63,0.00,788.63
STRAWBERRIES,cmz52,2012,1051.86,0.00,1051.86
SUGARBEETS,cmz52,2012,0.00,590.22,590.22
SWEET CORN,cmz52,2012,8866.17,0.00,8866.17
TOMATOES,cmz52,2012,165.71,0.00,165.71
TURNIPS,cmz52,2012,0.51,0.00,0.51
"VEGETABLES, OTHER",cmz52,2012,630.84,0.00,630.84
VEGETABLE TOTALS,cmz52,2012,40953.70,0.00,40953.70
WHEAT,cmz52,2012,2278.58,31037.22,33315.80
ASPARAGUS,cmz53,2012,2.70,0.00,2.70
BARLEY,cmz53,2012,353.61,2606.70,2960.31
BEANS,cmz53,2012,0.00,8112.21,8112.21
BEETS,cmz53,2012,231.69,0.00,231.69
"BERRIES, OTHER",cmz53,2012,4.69,0.00,4.69
BLACKBERRIES,cmz53,2012,2682.02,0.00,2682.02
BLUEBERRIES,cmz53,2012,5751.79,0.00,5751.79
BOYSENBERRIES,cmz53,2012,81.36,0.00,81.36
BROCCOLI,cmz53,2012,840.23,0.00,840.23
BRUSSELS SPROUTS,cmz53,2012,0.90,0.00,0.90
BUCKWHEAT,cmz53,2012,0.00,169.20,169.20
CABBAGE,cmz53,2012,255.56,0.00,255.56
CARROTS,cmz53,2012,118.69,0.00,118.69
CAULIFLOWER,cmz53,2012,887.98,0.00,887.98
CORN,cmz53,2012,3890.10,15040.66,18930.76
CUCUMBERS,cmz53,2012,446.65,0.00,446.65
CURRANTS,cmz53,2012,8.43,0.00,8.43
EGGPLANT,cmz53,2012,3.09,0.00,3.09
"FIELD CROPS, OTHER",cmz53,2012,0.00,1253.51,1253.51
FLAXSEED,cmz53,2012,0.00,264.50,264.50
GARLIC,cmz53,2012,391.15,0.00,391.15
GINSENG,cmz53,2012,4.98,0.00,4.98
GRASSES & LEGUMES TOTALS,cmz53,2012,143211.56,0.00,143211.56
GREENS,cmz53,2012,60.43,0.00,60.43
HAY,cmz53,2012,4662.73,47907.17,52569.90
HAY & HAYLAGE,cmz53,2012,19910.49,126699.49,146609.98
HAYLAGE,cmz53,2012,6031.90,24919.42,30951.32
HERBS,cmz53,2012,0.00,52.49,52.49
HOPS,cmz53,2012,2780.05,0.00,2780.05
LENTILS,cmz53,2012,0.00,23.50,23.50
LETTUCE,cmz53,2012,218.42,0.00,218.42
LOGANBERRIES,cmz53,2012,2.85,0.00,2.85
MELONS,cmz53,2012,19.35,0.00,19.35
MINT,cmz53,2012,0.00,3020.40,3020.40
MUSTARD,cmz53,2012,17.55,0.00,17.55
OATS,cmz53,2012,74.96,7685.49,7760.45
ONIONS,cmz53,2012,129.73,0.00,129.73
PEAS,cmz53,2012,40.95,323.32,364.27
PEPPERS,cmz53,2012,37.60,0.00,37.60
POTATOES,cmz53,2012,0.00,5573.81,5573.81
PUMPKINS,cmz53,2012,1529.05,0.00,1529.05
RADISHES,cmz53,2012,655.27,0.00,655.27
RASPBERRIES,cmz53,2012,2989.75,0.00,2989.75
RHUBARB,cmz53,2012,186.02,0.00,186.02
RYE,cmz53,2012,107.90,0.00,107.90
SHORT TERM WOODY CROPS,cmz53,2012,111.22,0.00,111.22
SOD,cmz53,2012,484.25,0.00,484.25
SPINACH,cmz53,2012,93.01,0.00,93.01
SQUASH,cmz53,2012,926.82,0.00,926.82
STRAWBERRIES,cmz53,2012,1260.57,0.00,1260.57
SUGARBEETS,cmz53,2012,0.00,963.22,963.22
SWEET CORN,cmz53,2012,15852.98,0.00,15852.98
TOMATOES,cmz53,2012,226.88,0.00,226.88
TURNIPS,cmz53,2012,3.81,0.00,3.81
"VEGETABLES, OTHER",cmz53,2012,700.18,0.00,700.18
VEGETABLE TOTALS,cmz53,2012,45595.12,0.00,45595.12
WHEAT,cmz53,2012,2329.33,46046.49,48375.82
BARLEY,cmz54,2012,37.60,338.29,375.89
BEANS,cmz54,2012,0.00,1518.58,1518.58
BEETS,cmz54,2012,62.78,0.00,62.78
"BERRIES, OTHER",cmz54,2012,0.80,0.00,0.80
BLACKBERRIES,cmz54,2012,415.39,0.00,415.39
BLUEBERRIES,cmz54,2012,1341.40,0.00,1341.40
BOYSENBERRIES,cmz54,2012,50.18,0.00,50.18
BROCCOLI,cmz54,2012,12.41,0.00,12.41
BRUSSELS SPROUTS,cmz54,2012,0.18,0.00,0.18
BUCKWHEAT,cmz54,2012,0.00,88.80,88.80
CABBAGE,cmz54,2012,5.01,0.00,5.01
CARROTS,cmz54,2012,36.01,0.00,36.01
CAULIFLOWER,cmz54,2012,0.94,0.00,0.94
CORN,cmz54,2012,2547.30,1608.12,4155.42
CRANBERRIES,cmz54,2012,2598.90,0.00,2598.90
CUCUMBERS,cmz54,2012,31.01,0.00,31.01
CURRANTS,cmz54,2012,2.40,0.00,2.40
EGGPLANT,cmz54,2012,0.88,0.00,0.88
"FIELD CROPS, OTHER",cmz54,2012,0.00,251.16,251.16
GARLIC,cmz54,2012,10.99,0.00,10.99
GRASSES & LEGUMES TOTALS,cmz54,2012,67865.20,0.00,67865.20
GREENS,cmz54,2012,26.06,0.00,26.06
HAY,cmz54,2012,990.19,17081.46,18071.65
HAY & HAYLAGE,cmz54,2012,12729.90,56330.25,69060.15
HAYLAGE,cmz54,2012,5273.78,12675.87,17949.65
HERBS,cmz54,2012,0.00,5.17,5.17
LENTILS,cmz54,2012,0.00,16.92,16.92
LETTUCE,cmz54,2012,44.00,0.00,44.00
MELONS,cmz54,2012,14.00,0.00,14.00
MINT,cmz54,2012,0.00,947.06,947.06
OATS,cmz54,2012,53.04,3868.63,3921.67
ONIONS,cmz54,2012,29.47,0.00,29.47
PEAS,cmz54,2012,0.00,174.48,174.48
PEPPERS,cmz54,2012,12.73,0.00,12.73
POTATOES,cmz54,2012,0.00,201.33,201.33
PUMPKINS,cmz54,2012,290.35,0.00,290.35
RADISHES,cmz54,2012,243.78,0.00,243.78
RASPBERRIES,cmz54,2012,295.89,0.00,295.89
SHORT TERM WOODY CROPS,cmz54,2012,24.38,0.00,24.38
SPINACH,cmz54,2012,2.38,0.00,2.38
SQUASH,cmz54,2012,55.36,0.00,55.36
STRAWBERRIES,cmz54,2012,97.14,0.00,97.14
SUGARBEETS,cmz54,2012,0.00,407.26,407.26
SWEET CORN,cmz54,2012,4107.86,0.00,4107.86
TOMATOES,cmz54,2012,68.98,0.00,68.98
TURNIPS,cmz54,2012,0.68,0.00,0.68
"VEGETABLES, OTHER",cmz54,2012,68.35,0.00,68.35
VEGETABLE TOTALS,cmz54,2012,10161.65,0.00,10161.65
WHEAT,cmz54,2012,1065.06,19641.55,20706.61
BARLEY,cmz55,2012,1708.94,1700.36,3409.30
BEANS,cmz55,2012,0.00,1.03,1.03
BEETS,cmz55,2012,0.08,0.00,0.08
BLACKBERRIES,cmz55,2012,1.86,0.00,1.86
BLUEBERRIES,cmz55,2012,3.10,0.00,3.10
BROCCOLI,cmz55,2012,0.84,0.00,0.84
CABBAGE,cmz55,2012,0.32,0.00,0.32
CARROTS,cmz55,2012,1.61,0.00,1.61
CORN,cmz55,2012,21902.52,25.54,21928.06
CUCUMBERS,cmz55,2012,3.84,0.00,3.84
EGGPLANT,cmz55,2012,0.17,0.00,0.17
"FIELD CROPS, OTHER",cmz55,2012,0.00,208.80,208.80
GARLIC,cmz55,2012,96.14,0.00,96.14
GRASSES & LEGUMES TOTALS,cmz55,2012,3751.69,0.00,3751.69
GREENS,cmz55,2012,0.08,0.00,0.08
HAY,cmz55,2012,93154.10,39484.25,132638.35
HAY & HAYLAGE,cmz55,2012,114800.45,40109.03,154909.48
HAYLAGE,cmz55,2012,2463.30,4043.26,6506.56
MELONS,cmz55,2012,1.16,0.00,1.16
MINT,cmz55,2012,138.72,2121.99,2260.71
MUSTARD,cmz55,2012,25.20,0.00,25.20
OATS,cmz55,2012,79.80,253.85,333.65
ONIONS,cmz55,2012,2495.21,0.00,2495.21
PEAS,cmz55,2012,3.00,7.32,10.32
PEPPERS,cmz55,2012,0.72,0.00,0.72
POTATOES,cmz55,2012,0.00,4199.48,4199.48
PUMPKINS,cmz55,2012,18.10,0.00,18.10
RASPBERRIES,cmz55,2012,5.05,0.00,5.05
RHUBARB,cmz55,2012,0.50,0.00,0.50
SOD,cmz55,2012,128.10,0.00,128.10
SQUASH,cmz55,2012,2.12,0.00,2.12
STRAWBERRIES,cmz55,2012,0.42,0.00,0.42
SUGARBEETS,cmz55,2012,4427.95,0.00,4427.95
SUNFLOWER,cmz55,2012,0.00,117.00,117.00
SWEET CORN,cmz55,2012,66.11,0.00,66.11
TOMATOES,cmz55,2012,13.98,0.00,13.98
"VEGETABLES, OTHER",cmz55,2012,5.54,0.00,5.54
VEGETABLE TOTALS,cmz55,2012,8586.81,0.00,8586.81
WHEAT,cmz55,2012,12260.95,29572.69,41833.64
BARLEY,cmz56,2012,0.00,166.92,166.92
BEANS,cmz56,2012,0.00,5.98,5.98
BEETS,cmz56,2012,0.48,0.00,0.48
BLACKBERRIES,cmz56,2012,4.25,0.00,4.25
BLUEBERRIES,cmz56,2012,10.85,0.00,10.85
CARROTS,cmz56,2012,3.57,0.00,3.57
CORN,cmz56,2012,94.90,0.00,94.90
CUCUMBERS,cmz56,2012,3.89,0.00,3.89
HAY,cmz56,2012,518.31,1208.90,1727.21
HAY & HAYLAGE,cmz56,2012,1543.86,3996.77,5540.63
HAYLAGE,cmz56,2012,522.23,722.43,1244.66
HERBS,cmz56,2012,1.17,0.00,1.17
LETTUCE,cmz56,2012,0.52,0.00,0.52
ONIONS,cmz56,2012,4.26,0.00,4.26
POTATOES,cmz56,2012,0.00,8.51,8.51
PUMPKINS,cmz56,2012,3.71,0.00,3.71
RASPBERRIES,cmz56,2012,7.92,0.00,7.92
SHORT TERM WOODY CROPS,cmz56,2012,0.39,0.00,0.39
SQUASH,cmz56,2012,1.96,0.00,1.96
STRAWBERRIES,cmz56,2012,4.29,0.00,4.29
SWEET CORN,cmz56,2012,21.12,0.00,21.12
TOMATOES,cmz56,2012,2.26,0.00,2.26
"VEGETABLES, OTHER",cmz56,2012,13.03,0.00,13.03
VEGETABLE TOTALS,cmz56,2012,946.51,0.00,946.51
WHEAT,cmz56,2012,264.42,32.11,296.53
BARLEY,cmz68,2012,4950.51,1462.46,6412.97
BEANS,cmz68,2012,0.00,0.30,0.30
CARROTS,cmz68,2012,0.28,0.00,0.28
CORN,cmz68,2012,107.70,0.00,107.70
CUCUMBERS,cmz68,2012,0.27,0.00,0.27
GARLIC,cmz68,2012,0.48,0.00,0.48
HAY,cmz68,2012,14189.87,21685.16,35875.03
HAY & HAYLAGE,cmz68,2012,22699.02,16458.47,39157.49
HAYLAGE,cmz68,2012,634.71,139.35,774.06
OATS,cmz68,2012,379.48,6.48,385.96
ONIONS,cmz68,2012,0.54,0.00,0.54
POTATOES,cmz68,2012,0.00,404.93,404.93
PUMPKINS,cmz68,2012,0.78,0.00,0.78
SQUASH,cmz68,2012,1.08,0.00,1.08
SWEET CORN,cmz68,2012,0.69,0.00,0.69
TOMATOES,cmz68,2012,0.81,0.00,0.81
"VEGETABLES, OTHER",cmz68,2012,0.27,0.00,0.27
VEGETABLE TOTALS,cmz68,2012,410.14,0.00,410.14
WHEAT,cmz68,2012,396.84,2964.59,3361.43
BARLEY,cmz71,2012,0.00,251.05,251.05
BEANS,cmz71,2012,0.00,24.25,24.25
BEETS,cmz71,2012,5.24,0.00,5.24
BLACKBERRIES,cmz71,2012,7.35,0.00,7.35
BLUEBERRIES,cmz71,2012,19.50,0.00,19.50
BOYSENBERRIES,cmz71,2012,0.06,0.00,0.06
BROCCOLI,cmz71,2012,2.19,0.00,2.19
BRUSSELS SPROUTS,cmz71,2012,0.05,0.00,0.05
CABBAGE,cmz71,2012,0.66,0.00,0.66
CARROTS,cmz71,2012,11.84,0.00,11.84
CAULIFLOWER,cmz71,2012,0.25,0.00,0.25
CORN,cmz71,2012,731.51,173.47,904.98
CRANBERRIES,cmz71,2012,1420.67,0.00,1420.67
CUCUMBERS,cmz71,2012,9.50,0.00,9.50
GARLIC,cmz71,2012,0.90,0.00,0.90
GRASSES & LEGUMES TOTALS,cmz71,2012,2083.30,0.00,2083.30
GREENS,cmz71,2012,0.35,0.00,0.35
HAY,cmz71,2012,845.77,4639.94,5485.71
HAY & HAYLAGE,cmz71,2012,6004.64,19694.89,25699.53
HAYLAGE,cmz71,2012,3350.17,6060.92,9411.09
HERBS,cmz71,2012,1.74,0.49,2.23
LENTILS,cmz71,2012,0.00,4.70,4.70
LETTUCE,cmz71,2012,5.93,0.00,5.93
MELONS,cmz71,2012,2.47,0.00,2.47
MINT,cmz71,2012,0.00,89.35,89.35
OATS,cmz71,2012,0.00,14.55,14.55
ONIONS,cmz71,2012,7.55,0.00,7.55
PEPPERS,cmz71,2012,0.97,0.00,0.97
POTATOES,cmz71,2012,0.00,31.25,31.25
PUMPKINS,cmz71,2012,33.11,0.00,33.11
RASPBERRIES,cmz71,2012,12.21,0.00,12.21
SHORT TERM WOODY CROPS,cmz71,2012,2.35,0.00,2.35
SPINACH,cmz71,2012,0.45,0.00,0.45
SQUASH,cmz71,2012,6.78,0.00,6.78
STRAWBERRIES,cmz71,2012,9.69,0.00,9.69
SUGARBEETS,cmz71,2012,0.00,18.30,18.30
SWEET CORN,cmz71,2012,38.84,0.00,38.84
TOMATOES,cmz71,2012,9.84,0.00,9.84
"VEGETABLES, OTHER",cmz71,2012,18.67,0.00,18.67
VEGETABLE TOTALS,cmz71,2012,3591.56,0.00,3591.56
WHEAT,cmz71,2012,1017.00,511.62,1528.62
